 Date & UTC Time,Sea Level,Water Temperature,Air Temperature,Barometric Pressure,Residuals,Adjusted Residuals,Wind Direction,Wind Gust,Wind Speed,Kiribati
01-Jan-2005 00:00, 1.404,  30.8,  29.7, 1006.1, 0.075, 0.005,   20,   8.5,   5.1
01-Jan-2005 01:00, 1.280,  30.9,  29.5, 1005.5, 0.078, 0.006,   33,   9.0,   5.9
01-Jan-2005 02:00, 1.283,  31.0,  29.3, 1004.6, 0.078, 0.000,   20,   9.0,   6.0
01-Jan-2005 03:00, 1.399,  31.1,  29.9, 1004.1, 0.060,-0.026,   13,   9.2,   5.9
01-Jan-2005 04:00, 1.593,  31.0,  30.0, 1004.0, 0.024,-0.068,   30,   9.7,   6.1
01-Jan-2005 05:00, 1.865,  31.1,  29.8, 1004.5, 0.020,-0.071,   27,   9.7,   5.0
01-Jan-2005 06:00, 2.134,  31.0,  29.6, 1004.8, 0.036,-0.051,   30,   8.2,   5.3
01-Jan-2005 07:00, 2.302,  31.0,  29.6, 1005.7, 0.038,-0.045,   31,   7.7,   4.8
01-Jan-2005 08:00, 2.401,  30.9,  29.6, 1006.2, 0.100, 0.025,   40,   8.2,   6.5
01-Jan-2005 09:00, 2.302,  30.8,  29.6, 1006.9, 0.100, 0.031,   37,   7.9,   5.5
01-Jan-2005 10:00, 2.031,  30.7,  29.6, 1006.8, 0.040,-0.023,   24,   8.4,   4.4
01-Jan-2005 11:00, 1.760,  30.6,  29.6, 1006.8, 0.040,-0.024,   26,   8.7,   5.2
01-Jan-2005 12:00, 1.467,  30.6,  29.6, 1006.9, 0.018,-0.045,   20,   7.5,   4.8
01-Jan-2005 13:00, 1.251,  30.6,  29.5, 1006.5, 0.014,-0.049,   33,   7.7,   5.3
01-Jan-2005 14:00, 1.172,  30.5,  29.4, 1005.9, 0.034,-0.033,   29,   7.8,   4.8
01-Jan-2005 15:00, 1.184,  30.4,  29.3, 1005.2, 0.011,-0.062,   32,   7.8,   5.8
01-Jan-2005 16:00, 1.337,  30.3,  29.1, 1004.8, 0.021,-0.060,   30,   7.5,   5.6
01-Jan-2005 17:00, 1.531,  30.3,  29.4, 1005.1, 0.001,-0.083,   26,   8.1,   3.8
01-Jan-2005 18:00, 1.758,  30.2,  29.3, 1005.4,-0.002,-0.082,   31,   7.5,   5.2
01-Jan-2005 19:00, 1.987,  30.2,  29.4, 1006.1, 0.040,-0.037,   35,   7.8,   5.3
01-Jan-2005 20:00, 2.095,  30.2,  29.4, 1006.5, 0.051,-0.020,   28,   7.8,   5.1
01-Jan-2005 21:00, 2.110,  30.2,  29.6, 1006.8, 0.077, 0.011,   20,   8.5,   6.0
01-Jan-2005 22:00, 2.025,  30.3,  29.8, 1006.7, 0.106, 0.043,   16,   9.4,   5.2
01-Jan-2005 23:00, 1.833,  30.3,  29.7, 1006.1, 0.096, 0.031,   23,   9.3,   5.5
02-Jan-2005 00:00, 1.607,  30.3,  29.8, 1005.9, 0.072, 0.001,   13,   9.4,   7.2
02-Jan-2005 01:00, 1.415,  30.3,  29.9, 1005.4, 0.049,-0.024,   26,   8.7,   4.7
02-Jan-2005 02:00, 1.318,  30.5,  29.9, 1004.6, 0.038,-0.040,   28,   8.1,   5.0
02-Jan-2005 03:00, 1.331,  30.7,  29.6, 1003.7, 0.022,-0.065,   14,   9.3,   6.9
02-Jan-2005 04:00, 1.478,  30.7,  29.7, 1003.5, 0.034,-0.062,   22,   9.5,   5.2
02-Jan-2005 05:00, 1.682,  30.6,  29.5, 1004.1, 0.030,-0.066,   17,   9.5,   7.2
02-Jan-2005 06:00, 1.877,  30.5,  29.7, 1004.5,-0.006,-0.096,   18,  10.4,   7.3
02-Jan-2005 07:00, 2.063,  30.5,  29.6, 1005.3,-0.015,-0.101,   24,   9.4,   5.7
02-Jan-2005 08:00, 2.201,  30.4,  29.9, 1005.7, 0.011,-0.068,   25,   8.7,   5.1
02-Jan-2005 09:00, 2.204,  30.4,  29.7, 1006.0, 0.012,-0.062,   29,   9.5,   5.0
02-Jan-2005 10:00, 2.113,  30.3,  29.6, 1006.1, 0.032,-0.039,   29,   9.8,   6.1
02-Jan-2005 11:00, 1.925,  30.3,  29.5, 1005.9, 0.040,-0.031,   32,   9.4,   5.4
02-Jan-2005 12:00, 1.730,  30.2,  29.5, 1005.8, 0.080, 0.007,   26,   8.3,   6.1
02-Jan-2005 13:00, 1.509,  30.2,  29.4, 1005.3, 0.083, 0.008,   27,   8.8,   5.7
02-Jan-2005 14:00, 1.282,  30.1,  29.2, 1004.5, 0.020,-0.060,   26,   8.4,   5.7
02-Jan-2005 15:00, 1.204,  29.9,  29.0, 1003.9, 0.003,-0.085,   24,   9.1,   5.6
02-Jan-2005 16:00, 1.253,  29.8,  29.2, 1003.8, 0.003,-0.090,   24,   8.7,   5.5
02-Jan-2005 17:00, 1.392,  29.8,  29.2, 1003.9, 0.004,-0.090,   31,   9.5,   6.2
02-Jan-2005 18:00, 1.583,  29.8,  29.1, 1004.1, 0.002,-0.091,   35,  10.3,   7.3
02-Jan-2005 19:00, 1.796,  29.7,  29.1, 1004.3, 0.016,-0.075,   34,   9.8,   6.7
02-Jan-2005 20:00, 1.944,  29.8,  29.3, 1005.0, 0.006,-0.082,   36,   9.9,   6.9
02-Jan-2005 21:00, 2.053,  29.8,  29.4, 1004.9, 0.031,-0.051,   35,   9.4,   6.6
02-Jan-2005 22:00, 2.056,  29.8,  29.6, 1005.2, 0.047,-0.036,   33,   9.6,   6.0
02-Jan-2005 23:00, 1.926,  29.9,  29.8, 1005.3, 0.016,-0.064,   39,   9.6,   7.2
03-Jan-2005 00:00, 1.793,  30.0,  29.8, 1004.7, 0.040,-0.040,   35,  10.4,   6.1
03-Jan-2005 01:00, 1.636,  30.0,  29.8, 1004.4, 0.055,-0.030,   39,   8.8,   6.0
03-Jan-2005 02:00, 1.488,  30.1,  29.6, 1003.7, 0.052,-0.037,   40,   8.5,   6.1
03-Jan-2005 03:00, 1.404,  30.2,  29.7, 1003.2, 0.042,-0.053,   43,   9.2,   7.2
03-Jan-2005 04:00, 1.407,  30.2,  29.8, 1003.0, 0.022,-0.079,   36,   8.8,   6.1
03-Jan-2005 05:00, 1.472,  30.2,  29.7, 1003.5,-0.022,-0.123,   39,   9.7,   6.4
03-Jan-2005 06:00, 1.638,  30.2,  29.6, 1003.8,-0.025,-0.121,   52,   9.2,   6.7
03-Jan-2005 07:00, 1.811,  30.1,  29.6, 1004.5,-0.036,-0.129,   50,   9.5,   6.6
03-Jan-2005 08:00, 1.961,  30.1,  29.6, 1004.9,-0.040,-0.126,   60,   9.0,   7.3
03-Jan-2005 09:00, 2.035,  30.0,  29.7, 1005.4,-0.056,-0.138,   57,   9.2,   7.0
03-Jan-2005 10:00, 2.028,  29.9,  29.6, 1005.9,-0.063,-0.140,   51,   9.4,   6.6
03-Jan-2005 11:00, 1.936,  29.9,  29.7, 1005.7,-0.059,-0.132,   56,   9.8,   8.4
03-Jan-2005 12:00, 1.762,  29.8,  29.5, 1005.4,-0.071,-0.145,   58,   9.3,   7.8
03-Jan-2005 13:00, 1.580,  29.7,  29.3, 1004.6,-0.055,-0.134,   54,   9.1,   6.8
03-Jan-2005 14:00, 1.407,  29.8,  29.1, 1004.1,-0.037,-0.123,   53,   8.9,   7.0
03-Jan-2005 15:00, 1.282,  29.8,  29.0, 1003.2,-0.022,-0.114,   55,   8.9,   6.9
03-Jan-2005 16:00, 1.226,  29.7,  28.9, 1003.1,-0.023,-0.123,   65,   8.4,   6.9
03-Jan-2005 17:00, 1.244,  29.6,  29.1, 1003.4,-0.045,-0.146,   61,   9.3,   7.3
03-Jan-2005 18:00, 1.337,  29.5,  29.0, 1004.0,-0.073,-0.170,   64,   8.5,   6.5
03-Jan-2005 19:00, 1.522,  29.6,  29.0, 1004.7,-0.061,-0.153,   69,   8.2,   6.4
03-Jan-2005 20:00, 1.726,  29.5,  29.4, 1005.4,-0.043,-0.127,   63,   9.0,   7.5
03-Jan-2005 21:00, 1.882,  29.5,  29.4, 1005.8,-0.046,-0.123,   65,   8.5,   6.9
03-Jan-2005 22:00, 1.973,  29.6,  29.6, 1005.8,-0.051,-0.125,   60,   8.1,   6.2
03-Jan-2005 23:00, 1.980,  29.7,  29.7, 1005.5,-0.054,-0.128,   59,   7.9,   6.3
04-Jan-2005 00:00, 1.878,  29.9,  29.7, 1004.9,-0.081,-0.159,   54,   7.6,   5.1
04-Jan-2005 01:00, 1.714,  29.9,  29.7, 1004.4,-0.110,-0.193,   59,   6.0,   5.4
